user_id,name,fans,id_review,id_elite,id_tip
bct3kld6vhibozqgwkv6ww,C,0,25770057994,0,0
bctzacw9fspmfmgz0tcl1w,Tiffany,0,25769900672,0,25769824087
bcugwfhflvcm6jjafhnfta,Jon,0,25769883696,0,0
bcxituqef1wph4njqbrx1g,Nancy,7,25769855602,25769821651,25769824096
bcxjxvehwfwe3w2hb8uaaw,Abraham,1,25769967370,0,0
bczkbmwts-5d-d9faogsbw,Samuel,2,25770123205,0,0
bd5tal6kdqonmqvua98-ya,Kitty,0,25770201537,0,0
bd7qhnukaakooglfjh2qvg,Jesse,1,25769873937,0,25769824114
bdgdytybzft_315zbn-pgw,Daniel,43,25769916918,25769816995,0
bdgw0uf2kuan4sehlocclg,Vi,1,25770266642,0,25769824130
bdgz5w3uryzaofgkyspokg,Jeanne,0,25770020473,0,0
bdhu9otsosfvlxpevwhiiq,Drew,0,25769989691,0,0
bdio_g5xdt2au91gu0duww,Jenna,1,25769931232,0,0
bdjiemxljd2zht61iv9rrq,Peter,24,25769841429,25769819294,0
bdjubslratzfvnsifgn0ma,Claire,26,25770265317,25769811957,0
bdlqn4rumk9bcl1hqp2mpg,Andrew,0,25769993125,0,0
bdox7pnhulsz43zyum8wfg,Rikki,73,25770202881,0,0
bdp8yduxxcrrh8s3yxrllq,Bob,0,25770100303,0,0
bdqwn4jycvam3fywecs1vq,Sarah,0,25770075346,0,0
bdrmvros1mxohxr-bdzv0g,Alice,31,25769806956,25769813361,0
bdrttsquxsqblo5qharj6w,Ellen,1,25770220082,0,0
bdstvoqbgvwtdxgxcp_s7w,Joseph,0,25769923823,0,0
bdtwtodfakvk7prr6eyqxa,Dexter,0,25770098356,0,0
bduv_aqfm_rluyneiu9wjw,Carolyn,5,25769944181,0,0
bdwc0io_lejv7flkv_4ozg,Christina,0,25769907975,0,0
bdx989mvq4cpwsfayqtxlw,Frank,1,25770259332,0,0
bdzchccrqwjdzcatyniqea,Matthew,1,25770225479,0,25769824176
be1du739nlafblw2s4rpha,Pamela,1,25770008274,0,0
be34etmpbhgvkardhv1sya,Sandi,0,25770033338,0,0
be64p6xhl3wlnsfnzgcbog,Mira,0,25770275688,0,0
be88xgc-gnfjmhlrmebz9w,Jeffrey,0,25769871799,0,0
bec8c904spszvpmpeukfna,Sean,12,25769960603,0,25769824203
beditaahz9lnmm80-vgacg,Andrew,2,25769923095,0,0
beedatoo8xnmzpcaipvasa,Jul,0,25770139921,0,0
beeov-pydvxp7c6zwh7bkg,Brittany,1,25769816345,0,0
behgu08jmkzyeim6psbxhg,Amber,0,25770217796,0,0
behp2a4gatosbrlqjqpnrq,Jay,2,25769932288,0,0
bek-yjuzwfj2lchsygkfaa,Christina,0,25770033658,0,0
bekbhir1nj2z7optra9x9q,Aileen,1,25769977651,0,0
belc_fotpqcjhjfccwkovw,Lisa,6,25769808416,0,25769824218
bemmniweyyhsq1xrhzmqcw,S,0,25769881034,0,0
bemrtqigclyk6lnvj5pugw,Jordon,2,25769824701,0,25769824222
benbzffoafcfv5bxyxrn_w,Marie,1,25770231628,0,0
benmax87u1s56gm5vwhx8q,Tammie,0,25770013208,0,0
benqxtpe34lo0qju8mexvq,Lauren,63,25769962202,25769815799,0
benwhky6baha5xvr5gwiba,Miranda,0,25770113730,0,25769824225
beravylonppd-j5s-wz2wg,Nicola,2,25769840518,25769807408,0
betfpmjiaronlhjqbukwsa,Kim,0,25769933846,0,0
betvdiu7uglpe2de4_zs6a,Jenny,4,25769998965,0,0
beuaydtv1y_9wufghcepdg,Shirley,1,25769811335,0,0
beuqwcbdycom4u61ua9q3q,Alicia,1,25770093258,0,25769824241
bewiam7b3-cgnws2vobgrg,Fred,0,25770244227,0,25769824247
bexav399ll6a-btryeqdgq,Eric,0,25769878338,0,25769824252
bexcf4iw__wenrlae7sc_g,Esther,0,25769885485,0,25769824253
bexx1oxk9hivuuucqjgcya,Ian,1,25769831224,0,25769824256
beymdq5xqwtq9xumeuyvaw,Reina,19,25770105935,25769822386,0
beyw974slonvz9mnc64lvq,Ashley,0,25770226748,0,0
bez0srnhndpydklkos7veg,Suzie,4,25769951678,25769821623,0
bezcouw1mfdpfbdsjp9vka,Diane,2,25770053702,0,0
bf3hx9y3w00t2d0nsb_crg,Glenn,0,25769833360,0,0
bf60yl-syhhd7eqysyr8ua,Amanda,22,25770071134,25769809682,0
bfafrt9mfmsnuxvz0nn06q,Paul,2,25770053815,0,0
bfbc91p3i-qb2lmlrhmqog,Jon,1,25770099235,0,0
bfbgutqpnypua0daatkznw,Bre,28,25770021283,25769811242,0
bfbkcncrkbh1bdh5o6-rra,Kallie,0,25769959192,0,0
bfcsmhtu7okwk5n8au7rtw,Ava,0,25770262906,0,0
bfd_bxlugo37f0lomdhhlg,Rich,0,25769837635,0,0
bfdun9by1kfgyctdvcwvlq,William,1,25769843194,25769822524,25769824285
bfdyf-tk00cx_9vx3voluw,Michael,1,25769849032,0,25769824286
bfesq3o2kb8pyuk5hv2wiw,Larry,0,25769978037,0,0
bfeva1ryc-ny3urouxzeeg,Amanda,0,25770191560,0,0
bfhk1tktq2dopc9og0k6aw,Jeff,1,25770187329,0,0
bfhzxegeidelh7wsf90diw,David,0,25769882722,0,25769824297
bfjs3zkv3wfqr47d-nhkjg,Rachelle,1,25770218383,0,0
bfk615bizy_ib_8n5_eycw,Cecilia,4,25770202710,0,0
bfks9uthjr0bjgjmtzu1ha,Sandyann,12,25770251253,25769813165,0
bfnghricknoptlchd0scsq,Seth,1,25769848785,0,0
bfqhlmuf8bhj2x3gqka6dg,Bre,0,25769961258,0,0
bfr6z705fzxztlm9siiulq,John,2,25769816613,25769814297,25769824320
bfrpp7hakxwi9odaxgsjea,Connie,1,25769823307,0,0
bfspu7j_ko9njykupc-ojw,Steve,0,25770170968,0,0
bfsqdkuo8xljcgzr0ohkya,Alex,0,25770035821,0,0
bftwngh0okkdlc1cjbcgka,Dan,2,25769997614,0,0
bfuv7_psyouhjbpbjieuia,Ryan,0,25770025797,0,25769824335
bfwelv7lgq8x55bwxpnt5a,Deena,3,25769808291,0,0
bfwqy9suxpebbqtho6pvzg,Besher,0,25770029740,0,0
bfzvr8a3sa2tdjskcdq_8g,Chris,0,25769902890,0,25769824349
bg0pmdyap1iwoupmy7mwsq,Kurt,0,25770286111,0,0
bg6twl8xgoljpjwag8rdbg,Cristina,0,25769989743,0,25769824358
bg7wmzudmqem9j5sa84kfa,Robert,3,25770253104,25769818060,0
bga0uvurz69zy5b54f0wdq,Jeff,0,25769885791,0,0
bga80yiuq2iyjxegzvdkeq,N,1,25770163706,0,25769824364
bgbjvzy5pzhuvng-qti05a,Lisa,0,25770167127,0,0
bgcpnxpztiao3brsjwte4a,Jarett,0,25770103243,0,0
bgdzfk6_soaqqmufmcmavw,Mathangi,0,25769880596,0,0
bgekbx3067vj0kzgtgob1q,C,1,25770168018,0,0
bgfaphiirmbl30sv1tzq2w,Deby,0,25770192315,0,0
bggd9pmaayzoj-t2apcbsq,Tammy,0,25770257895,0,0
bgggnucvgpsp2v7v8twfpw,Amy,5,25770243422,0,0
bgh8xykwqd3qowetndc_1q,Susan,0,25770021327,0,0
bgjfqplwlcs7ahbz8kddaa,Ken,0,25769973605,0,25769824385
bgkt2xyu2on4xspl8ohcpa,Jordan,0,25770116180,0,0
bgkxlh5d6zdzyhcztrcuqg,eva,2,25770202966,0,0
bgl_1k871iwqchul3encvg,Christine,0,25770198640,0,0
bgloucirduoztexxksgkua,Lauren,39,25769985692,25769804371,0
bgo8dybluz8m17zabjjdhq,Jillian,0,25770133842,0,0
bgoolwza8qtbyy_azbmmia,Mbudi,5,25769945250,25769822384,0
bgpkq9hbbuhqvmxtk7dixg,Paul,0,25769839362,0,0
bgqgapoonipdbf592p5-og,Michelle,0,25769913487,0,25769824410
bgr3qmqm-p3kftknyohdta,Annie,2,25769901861,0,25769824412
bgr7-cog2uijv3c_ctptlg,Marna,13,25770076541,25769815789,25769824413
bgrjdtb-wu9r4nyovt9vva,Lynn,3,25769890231,0,25769824416
bgs_r4ou6_sksnqgrdqfbw,Shawna,1,25769960017,0,25769824419
bgvhr3yt8tnwtxvntl9iza,Valerie,0,25770162304,0,0
bgvz7cfvp5epgkd-gm9cea,Emily,0,25769925303,0,0
bgy7mu_aiomftc4blado2a,Chad,1,25770109177,0,25769824441
bgybaw_zthrspxtpzzaggw,Eric,1,25770104487,0,25769824442
bgysadn3bxewrjrulsghbg,Stephanie,7,25770175921,25769810664,0
bgzg5gjub5tx9pzmrlem4g,Victoria,19,25769957298,25769808664,0
bh2kskxwotnd3mabiqqgcq,Robert,0,25770038590,0,0
bh4fx0corblvd51cgirmsq,Dwayne,0,25769886873,0,0
bh4vlbtdwflblwtux3ldew,Kathy,0,25770049382,0,0
bh72sg4r1vw4gfjarzdg5g,Brande,5,25769834478,25769806147,25769824459
bha19gurlmltuuuv80kc0a,Lisa,0,25769838857,0,0
bhb4j90sughqnqz7y7fnga,Janet,1,25770100633,0,0
bhdt50ogclaifklcr63sda,Eric,0,25770100232,0,0
bhficgpfxy5ngvbdshn5sw,Elaine,0,25770173130,0,0
bhgpfbazsdqktiigl63h2a,Ramona,1,25769888354,0,0
bhhgieifmdna2xq6xftb_q,Ping,8,25769978589,25769821091,0
bhouco-6esqqu6iblaw9kg,Marcel,2,25770192202,0,0
bhpzycc7ye7sonfdc87dha,Michelle,1,25769935809,0,0
bhqrcwqyhsvmmkogwumupq,Kue,0,25770092516,0,0
bhqtdho7v1iksx5masb1uq,Travis,6,25769854006,25769804364,0
bhrkevt1dj8cqz-isjspng,Latha,14,25769841200,25769818604,25769824512
bhrtnli96-kwsls1t1wcuq,Colleen,1,25770059362,0,0
bhtdges9fvy4hjqiadarza,Tom,0,25770252479,0,0
bhwmjzsokym0bhfctsihvw,Stephen,2,25769811433,0,25769824522
bhx0tdvgyo4pvozakcg0lg,Madison,0,25770082928,0,0
bi195qitbigvhpr9b3qolw,Vika,3,25769972835,0,0
bi6bjyiapd95j23llm81dq,Sarmishtha,5,25769960055,25769821966,0
bi8qukdc0olgx1ob3-_whg,Lucie,0,25769888559,0,0
bi97yr4b7tycqqcp94fgea,Felicia,2,25770087486,0,0
bi9k6xexh56-ci6uhg1jxw,Dan,2,25769909066,0,25769824545
bibeneftff-y7uqkvhpvqq,Jessica,0,25770141502,0,0
biby-0mru43zozfmgrw17g,Chris,0,25769960774,0,0
bics2qe7bia8wvgvs-zcbg,Lori,0,25769948160,0,0
biesbjiydf3ijkyyhdndhw,Brandi,1,25769836942,0,25769824558
biglttgta7nmweulv_1usq,Hope,0,25770266927,0,0
bijhnmodr6iurk_fxnisaa,Bijal,2,25770011177,0,25769824568
bikj0eaj5jrszjajruihya,Y,0,25770095876,0,0
bilz2rmgrqbai_75ycyvfa,Gina,0,25770190020,0,0
bink2izkrsujpmut-0wklg,Chris,1,25769853848,0,0
binuj3q7xalk82-irqgp2q,Beau,1,25770160053,0,0
bioelzsrnbarmemkc78svq,S.,3,25770279256,0,0
bipvedbtmqrne-9dsv24pg,Sarah,0,25770290369,0,0
biru7nc3f-t4zuspsemz2q,Phi,1,25770142399,0,0
bitrv0nklh_vbmrtmyyklw,Courtney,4,25770252089,0,0
biu-zrkmz0nsjlzqzjvxxq,Syra,0,25770117807,0,0
biudqgiwdtmsy3tw-llaja,Joseph,2,25770043433,25769813028,0
biuu8ri3id6qbu7ppb92yw,Betsy,0,25769973859,0,0
biux-qvjno1lowzf8tdbnw,Davey,2,25769816097,0,25769824603
biy3sqqdb3yyouadlxogla,Mike,0,25770268683,0,0
bj6wz_-cmhzrq14cu4j3ma,Amy,0,25769914190,0,0
bjcj3pl5otqgtb1bfkim9q,Sarah,5,25769980508,0,0
bjf75iidq0m_wcdpw5sivg,Michael,0,25770207005,0,0
bjfca-jgcdpdn9gqhw6n3q,Dave,0,25769874930,25769813712,0
bjgceucn5k3xbfjlpuwxjq,Nate,0,25769859517,0,0
bjgttascjnnco0ixunbnua,Jason,2,25769972812,25769813433,0
bjijbirq4tl1xdlkue5drg,Wendy,0,25769931255,0,0
bjjzyknxklvyudtoyerg4w,Jerk,0,25769806867,0,0
bjk_aw2xqoksnl30g3nvfg,Tracee,0,25769919643,0,0
bjlc6y0chthzorihpcyh2w,Brian,0,25769904375,0,0
bjlvkqbcetqy9tbewtqaxq,Erica,0,25770135655,0,0
bjmal7m7wnp3kzmjdhf8na,Bryan,0,25770234157,0,0
bjne9rpfklna8rphudywcg,Adam,2,25770233862,0,0
bjtgnfxtbd9xnbovq3cgba,Lively,1,25770026794,0,0
bjtqguj7dse6h60qr9g6iq,R,0,25770092129,0,25769824675
bjw6kmfahcg-qvohz7bwaq,Kent,2,25770068390,0,0
bjwasaxvcnpu7anhp-fpta,Ben,0,25770259744,0,0
bjwf_4wltoa0g013iqpnaq,Tameka,0,25770195529,0,0
bjxctf-ms1wbv8qr2xlpia,Jane,2,25769856180,0,0
bjxu3cq5-725gff9ziobsg,Cristina,1,25769812751,0,0
bjygqjxmymbrihigtb6jhq,George,0,25769883311,0,0
bjzw7ql1egoru9tyd925_a,Carl,43,25769934121,25769815453,0
bk1410qnceyqlw-fa4qjra,Felice,37,25769863209,25769805641,0
bk3fibr8ujp97rnt2e856g,Rolf,0,25770180382,0,0
bk5wo1cwrugq9y_ip1krzw,Jonathan,2,25769872362,0,0
bk7b6puy7pwmjtmj_a9xwa,Hana,1,25769906788,0,0
bkcwr-bvxx4wjrkjzdufnq,Lauren,45,25769825521,25769806588,0
bkf1_c7tmt_alj5h89uxuq,Hui,0,25769860894,0,0
bkgquthoqbketqu3psnp2g,Megan,0,25770007372,0,0
bkhxvo9a1-3htzpsv4wbxg,Abhishek,2,25769813253,0,25769824742
bkmt9elzuqouli2but027g,Melissa,0,25769963511,0,0
bkozjyoxjs4eqlddunwazg,joanna,21,25769878865,25769806823,0
bkqikbzbzfhxlpfakt608q,Josh,0,25770232094,0,25769824763
bks3fvheewes_tmtnjniea,Dan,1,25770031400,0,0
bkwkf3qxlbdpehjomyflkw,Ted,5,25769831676,0,25769824782
bl2e3bkvkfs0nun5dzqhjg,Mercedes,2,25770097603,0,0
bl3cayv-k1gfnx5c9yohlq,Chris,1,25769975686,0,0
blb1psdnaovcvppuq9petq,Josh,6,25770125416,0,0
bldgoqpxf0mbyu-raox4vg,Jenny,0,25770009738,0,0
blfhf-5c-yiwmjdq76kd2g,K,0,25770110016,0,0
blgca9tsld90r1dct8ltfg,Greg,4,25770062046,0,0
blhzooo8fn3bkkq5l6li-a,Darien,2,25769861767,0,0
bliklv04tyaqe7qwy9bfow,Meg,0,25769894793,0,0
bljhs5xcews3mhvq_bvhfw,Andrew,10,25769840196,25769806911,0
blk34cyfbrjkhjpgws5maq,Tracy,3,25769868506,0,0
blk8rjobnogibcb6jnqwog,Yasmine,1,25770064620,0,0
bllofbr1ops7ikwh5avn0w,Steph,1,25769999322,0,0
blmqi2yndibmk7v1si2uya,Val,1,25770024081,0,0
blo5uc8n2uezxggxzo_5ia,Bea,1,25770052609,0,0
blq3nqdnkslnzoqmnmw0aq,Alisa,0,25770251737,0,0
blsjvx_cf2smuh53tgiltg,David,0,25769930853,0,0
blvef4mwp4oskuq0nddx0a,Kevin,0,25770127878,0,0
blx-y5ckzfschmeewpt6mw,Brian,0,25770207772,0,0
blxpdb3tcsn-xdfum6umaa,Rikki,3,25769969960,0,0
blzyglpobwhlwizrz5ctyw,Maribeth,0,25770069133,0,0
bm9d-895alfssgkahxk_ea,Julie,3,25769881880,0,0
bmb9qifidvijc2msgnt6ja,Crystal,0,25769947340,0,0
bmd9p4g8bsjdhrdi3sze1w,Ron,1,25769811518,0,0
bme4dmkvo-k1ho5aynweag,Denise,0,25769940081,0,0
bme_zphibemwhpc05tynig,Olivia,1,25769937846,0,25769824912
bmfqd4begrt_ljngg_7xng,Matt,0,25770149527,0,0
bmgslkrt5__j0euexiqxkq,Angel,6,25770229029,0,0
bmh9vlhox9ciwevowlkqsa,Masood Omer,0,25770068107,0,0
bmk9mobqhrh69lxhb-ihng,Johnny,0,25769910067,0,0
bmlbcazrk7csnzzsrbns5q,Carol,0,25770066584,0,0
bmn3g0gksocg7c0wwre_xq,J,20,25769834556,0,25769824935
bmoxtpgr_1gtdao-jfrvqq,Ed,0,25770138884,0,25769824942
bmq92j9hye9l7dxb3ztlwg,Amanda,0,25769878664,0,0
bmrxohunlg7an7og9tjrzq,Angie,0,25769894924,0,25769824950
bmsik4pjdofq7f7-31qqqa,Nisha,0,25769982109,0,0
bmszpibb_nd4gndiyetp7a,Juan,0,25770258128,0,0
bmum6v8caqf4hvwx8vlicw,Nikki,0,25769865532,0,0
bmvwbsl8l0imz4slonymaa,Morris,368,25770048104,25769813182,0
bmx0_vc2ysilf3blpxjqpg,Amanda,0,25770217847,0,0
bmxp5c99blygud0gkymakg,David,2,25769922594,0,0
bmxx9oqqqn1nqeiosiqnfq,Linh,55,25770033022,25769816798,0
bmz9u7x3gmflyfbvpmu1ca,Kate,3,25769822933,0,0
bn-3sh5gysyaqge9q8ivaw,Ann,0,25770036393,0,0
bn_tio5gjufg-stlyhqnzw,Colby,0,25770093184,0,0
bnal7baosveqor9r5cz_4g,Leigh,2,25770028030,0,0
bnayjrqtiv5c7ywi9s6dhw,Alyce,0,25769845825,0,0
bnb4rqkiohk7f4chcnmy9g,Patrick,0,25769982988,0,0
bndywebdy2aapfeno5rhng,Emily,1,25770078704,0,0
bnfbzs3vmftitsdvhb_mow,Sara,0,25770234868,0,0
bngsk47bz_6l4elxgarmza,Dina,2,25770120742,0,25769825004
bniy7cxbufnreqoqdqc9pg,Natalia,44,25769877828,25769806771,25769825008
bniz-von2i2bfz5hrf9ayq,Liz,1,25770175023,0,0
bnko6l4mgcublzh7fmnkra,Mark,34,25769810851,0,25769825012
bnkxzh3c-k2mpy_inzmudw,Caitlin,1,25770124751,0,0
bnlm2vwavavcqzmbayjwsg,Cheryl,1,25769873384,0,0
bnpixpwu5-8lbbazngedtq,Lee,0,25769826469,0,0
bnptnpjpda0yqkayymkg0w,Mara,0,25769865583,0,0
bnqb525xb8iu5frmjrfk6g,John,0,25769921471,0,0
bnvlaszjtgtrdvuwvmzfoq,So Rene,0,25769904639,0,0
bnyhdewvthxdf4exoulwkg,Jake,0,25770216310,0,0
bnynxqrlws8ielhepklmqa,Anthony,0,25770184692,0,0
bnyzlcdpcfb8ftaq5fgutw,robert,5,25769836961,0,25769825055
bnzowislebiwetb78lsmmw,Aaron,1,25770169699,0,0
bo1jg0e68ifhukt7nzkxgq,Alicia,11,25769928609,0,25769825061
bo4wz-crcfxjow1dinzluq,Yvonne,0,25769816882,0,25769825066
bo8l98htnuozplccbm86bg,Peter,4,25770076327,0,0
bo9atw5ee5zxhzuoudziqg,Ivy,3,25769837974,0,0
bo_jrf6wnch1a-e_2si35w,Angie,0,25770214985,0,0
bocn135letzwxxb28hlqzg,Mike,0,25770182647,0,0
bod230adrxqkjxxrjlzgiq,Kleatos,1,25770094646,0,0
bodlyj02mmhywemadj0deq,Tim,0,25770062158,0,0
boegdarozvbngqzdwy5ukg,Bahaa,0,25770071666,0,0
bofztjwpng8pnglojojawg,Allie,7,25770236516,25769820293,0
bokrwzo0ftsrpmurorpjfg,Mytu,4,25769808360,0,0
bolb8zdsjilhjizt0tah6a,Alyssa,0,25770267467,0,0
bomidxx9f_2ykjjth_ljmw,Chan'tel,106,25769928839,25769806448,25769825115
booaoczrs-_sivdtkvf-yq,Jimmy,0,25769911254,0,0
boowugbe7e2_wipinswv3g,Andrew,0,25770188740,0,25769825121
boslwfxl49ewkhzz_l9afg,Es,6,25769848994,0,25769825132
box2tbxybzejjy6nbil_pg,Liu,0,25770123721,0,0
box6g9fjpqxxfkkcu13fea,Gene,4,25770288166,0,0
boxttd3ivkq4b2radixc4a,Jenna,0,25769872686,0,0
boxzvuqzfcjk5iafavp09w,Kara,0,25770052374,0,0
boymstbmdp8ozinbfsimwq,Marie,0,25769814206,0,0
boyrj1vox3inmsgmj0mswg,Marie,8,25769819183,25769818997,25769825145
bozvcy7kl2kj2mbdkvxyug,Brandon,27,25770081191,25769804187,0
bp1eq3_ynp0kngemtlnzgq,Becky,0,25770283439,0,0
bp3zm9fuzvfxbt33gbezfq,Steve,0,25769806979,0,0
bp9wc211lrkgcud7ry1j2g,Steven,52,25769833509,25769805412,0
bp_mqzxthinqunw7atd-aa,Matthew,5,25769911338,0,0
bpbgpqmmhayd5fuunvyr_w,Vanessa,3,25769853942,25769821427,0
bpbkdifyydtlxet-ytfysq,Brian,80,25769848114,25769808039,0
bpctreqalxlxtcndrfdg-w,Stephanie,12,25770137067,25769815642,0
bpgbvpjcg-wq4cnbcppixw,Monica,227,25769810081,25769806360,25769825184
bplu9nswaoftyhtryit79q,Russ,1,25770237432,0,0
bpmxngobmarp0f4gm1psjg,Teresa,3,25770217948,0,25769825195
bpp6ogmjlnecy865o_nm6g,Erin,0,25770205028,0,0
bppg16xogyqs1v7_zn6gza,Ana,0,25769926479,0,0
bppw77xqmqj5nsrcojki5w,Kris,0,25770142650,0,0
bpq-iosfboowblg17bawbg,George,0,25770022032,0,0
bproheisgbpckujrjayzxa,Willow,2,25769897014,25769808286,0
bpu3peuukaznl6md8oevwa,Heather,0,25770163244,0,0
bpwfv1xfd2cw1og2e54wew,A.,0,25769961814,0,0
bpwlcnrrl79v9mhbvlpziw,Lisa,0,25769992094,0,0
bq0y1fstm3ayhp3jx_8aua,Matthew,2,25769828155,0,0
bq2edhknnvk11sscfytp5q,Jessica,2,25769932344,0,0
bqbf6l7rbs8e29yh9mbp1a,Patricia,7,25769838586,25769808404,0
bqcaylqpnagskzkcv79nqg,Chris,0,25770010754,0,0
bqchf5rn5lmi9c5kewcana,Vincent,227,25769815603,25769804287,25769825254
bqdyffq0sfzoaxwkr3l6sa,April,0,25770228261,0,0
bqhaf72_gzeiatos-izjxw,Colleen,19,25770073086,25769822500,0
bqigiagoj3lai9z_gpzira,Chloe,0,25770080418,0,0
bqjjaq_urivhud0uupj20a,Peggy,36,25769864592,25769820910,25769825276
bqjtzd--zdmttnepu5jfjw,Ian,2,25770178194,0,0
bqjzgysub63bh7rbqxpehq,Becca,0,25770050448,0,0
bqrjgeszknhdbg81djl3jg,Cinnatea,3,25770083775,0,25769825296
bquevptxp4spgtnzsihgoa,Jodi,0,25769839519,0,0
bquq-m5bvzxxwzvrxl-j5q,Elissa,0,25770046073,0,0
bqxcnactsu6mlend3ghbjg,Kimiko,3,25769962421,0,25769825307
bqz7nu9tga6qapazsi9yea,Elsie,0,25769825678,0,0
br8kj8cqybtvih0etxjsca,Cynthia,0,25770098056,0,25769825326
br_smhj4sbawxdm5g-a8tg,Walt,6,25769987076,0,0
brfsecfvtxttyjmtz_otda,Mika,7,25769927530,0,0
brfxk7emhwjbmtmytg6o0w,Alexa,2,25770203791,0,0
brg8mgf1_f2rrquxnp6gmw,Lee,2,25769935492,0,25769825346
brh0nswk6vtmwyqjdmjuzq,Kris,0,25769980650,0,0
brjgy-xeh9si4yoc8zgz5g,Kent,0,25770047461,0,25769825352
brjutsoieiiwigiaatspyq,Martin,1,25769857367,0,0
brkevts5fpfm56k16abdrq,Lyssa,2,25769901699,0,25769825353
brkg022f-xu61xcutauqyq,It's Cali,0,25769891824,0,0
brmxun-lwqrdrk-3nzofaa,Mark,0,25769919770,0,0
brpowlbhciucfcpovyxp2q,Lisa,0,25770059021,0,0
brs8hxs-aez4soogh23jzq,Sara,15,25769873078,25769807439,0
brtphedo2n0fgjo-ymbcyg,Sean,1,25770116633,0,0
bruj3ouaoyr5_x-u4aa1gq,Randy,0,25770247706,0,0
bruwfd2d3fsqpknagygnvg,Cyndi,1,25770054214,0,0
brwvzopfoyo2qkuszu2npa,Crista,0,25770005326,0,0
brx5a5s_q7du5cdfgte65w,Steven,2,25769825293,25769805450,0
brxxnkiqg-kfkoocvpig3a,Karthick,1,25770153104,0,0
brza3lgj9hgrx5kkf88isq,Joanna,0,25769922348,0,0
bs-zg8ohe6fpdvbkmyprfa,Trevyn,0,25769876843,0,0
bs1_fwaj4454gkb87jo1mw,Meggie,0,25769863011,0,0
bs3of7exme9rz6elpuwhwq,Joyce,0,25770140539,0,0
bs3rqh_kovux_u8b-e_ilq,Chiara,39,25770095474,25769816217,0
bs4r6tlhpapeow5mgkexnq,Christian,1,25769854386,0,0
bs4zgeklexowuouacizpkw,Todd,4,25770054989,0,0
bsd1k7xighmy9hyfx3ixgg,Ryan,3,25770115560,0,0
bseaj3om7hhl4s2xjff79w,Dennis,1,25770213160,0,0
bsf_kp6ksprz42nsa69xmq,Erica,0,25769915613,0,0
bsiprtas5mwwbalka1umra,Dee,0,25769934254,0,0
bsjqiatw1fkipsemd7rhea,Stetson .T.,2,25769995800,0,0
bslyjdv6rejy7lagj7rjmw,Andre,0,25770268742,0,0
bso2bfk9p5_dwbjqqcyrwq,Monica,15,25770042025,25769816997,0
bsozr4wp49lm6ramijk2og,Madeline,2,25769952948,0,0
bstmclrnvyc3xqixryy1fg,Steve,2,25770150698,0,0
bswl4hucuj23b7yhcxok1a,Steve,0,25770068233,0,25769825489
bswurpwtmov1kvmcwf1g_a,marc,0,25769877960,0,0
bsxlosapoqfhtryn3y2f-w,Kristen,1,25770085863,0,25769825490
bt7de4r386-liqtscjp8mg,Nay,1,25769850151,0,0
bt83fompdq_hp-gtbwveaq,Travis,0,25770006121,0,0
btatmvcgtqpfkhw5zzwoka,Andee,20,25769877962,25769821470,0
btaxpbi7jb0e2jgexm4g3g,Cat,2,25769947865,0,0
bte6af9t16puwj5rn36t6g,Clare,3,25770019753,0,0
btf6f-sbcl7tstsuloqv8g,Mark,0,25770250278,0,0
bthy4ssxccdsreioypibjq,Jeffrey,4,25770119480,25769812975,0
btsevcupx6cj-gbfhalulg,Merrill,25,25769849745,25769809695,25769825546
btvmbkostcnvmuxdx_sssg,A,0,25770209221,0,0
btwokw0hulxtswlgu__ciq,William,1,25770093527,0,0
btwzxilqxfwtof0_1suwlq,mike,0,25770243577,0,0
btxlf_boe400qzc5ivcbhq,S,10,25769909301,0,25769825564
btxrlu0dxh-t7hcmqfivvq,Adam,0,25770243584,0,0
btxtinxsx4x0dgfjyl3lcw,Mark,14,25770256593,25769811619,0
btxtkjlk6uwx8jyvadikuq,Tim,0,25769959152,0,0
btytqs28vcz1orw9hrdkww,Greg,1,25770205511,0,0
bu-m8xc4eundtlspx37d3w,Christina,5,25769959499,25769808874,0
bu0yuuebapv96y_rxcj39g,Eunice,23,25770293934,25769822278,0
bu2tcfebxjex3ehrs7hsma,Sr,0,25769985639,0,0
bu3izgnkdlodmves8ecsvq,Christina,4,25770024702,25769820465,0
bu3re3ddxmfabceoytyrhq,Mindi,13,25769940331,25769809892,25769825577
bu4vkkxa7rhmstvswkulbg,Amanda,0,25770098602,0,0
bu50xahuspyty2f9yynr4q,Justin,0,25770283186,0,0
bu6gndhlbppoiwpdzew88g,Liz,6,25769952343,25769810764,0
bu9y1v97nj4qhdmvn32npg,victoria,1,25769835125,0,0
bu_oc8r16e7howc44b_oiq,Gia,13,25769808354,0,25769825587
bucjdz4izn0a8e35_limdg,Reynaldo,1,25770213281,0,0
bufiaj-lf6s2mdnl3er-xq,Katia,1,25770090600,0,25769825610
bukbtez8whfanb3pldhy_a,Chris,5,25770034866,25769809072,0
bukjx1nsmmlvjhgfr4u_ha,Mat,18,25769842436,25769815060,0
bunbnekaz6lmhitlynjvdw,Secret,1,25769934847,0,0
burp_w6aghwt-xwvazcq9q,Michael,2,25770249849,0,0
busv7z70v61rlclmxdymmq,Laine,2,25770120353,25769821936,0
buyqnn9gs1tkgo2xc7esyq,Benjamin,0,25770139415,0,0
